rating,offer,price,mrp,results,title_name
,82% off,₹179,999,https://www.flipkart.com/samtroh-men-casual-black-artificial-leather-wallet/p/itmfcc6cu4ucwgsh?pid=WCWFC9XFJ2DZXS2P&lid=LSTWCWFC9XFJ2DZXS2PEZZNBT&marketplace=FLIPKART&srno=b_4_148&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=5ebb45de-2bec-4ebc-9cc2-e8b6b4dc02bd.WCWFC9XFJ2DZXS2P.SEARCH,"Men Casual Black Artificial Leather Wallet,  (5 Card Slots)"
,65% off,₹539,"1,550",https://www.flipkart.com/baggit-women-casual-beige-artificial-leather-wallet/p/itmf7q2wjcf7n4wa?pid=WCWF7ZX5UZWBYCGZ&lid=LSTWCWF7ZX5UZWBYCGZJIJZP2&marketplace=FLIPKART&srno=b_4_149&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=19fa12b1-b81a-4c8a-b365-1527392878a3.WCWF7ZX5UZWBYCGZ.SEARCH,"Women Casual Beige Artificial Leather Wallet,  (8 Card Slots)"
,69% off,₹650,"2,099",https://www.flipkart.com/caprese-women-casual-brown-artificial-leather-document-holder/p/itmf7vm48hnqefmm?pid=WCWF7VM3FZHV3SZM&lid=LSTWCWF7VM3FZHV3SZMS0XLXQ&marketplace=FLIPKART&srno=b_4_147&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=bb83e37d-95c6-4b0d-a6ed-149a10204f85.WCWF7VM3FZHV3SZM.SEARCH,"Women Casual Brown Artificial Leather Document Holder,  (6 Card Slots)"
,71% off,₹113,399,https://www.flipkart.com/sadarbazaarsales-com-10-card-holder/p/itmezyzxh6kytekh?pid=CHDEZYF6CZD7GHYS&lid=LSTCHDEZYF6CZD7GHYS8U75O0&marketplace=FLIPKART&srno=b_4_146&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=574a854b-e855-47c6-8142-5e4127c09343.CHDEZYF6CZD7GHYS.SEARCH,"Sadarbazaarsales.Com 10 Card Holder,  (Set of 1, Multicolor)"
,81% off,₹219,"1,195",https://www.flipkart.com/tnw-men-casual-tan-black-artificial-leather-wallet/p/itmf3zebdwqmvjvg?pid=WCWESDBT5THMNJKU&lid=LSTWCWESDBT5THMNJKUMFXIVU&marketplace=FLIPKART&srno=b_4_145&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=c35a48a9-ea75-4a3f-bfce-c26b53f8033b.WCWESDBT5THMNJKU.SEARCH,"Men Casual Tan, Black Artificial Leather Wallet,  (8 Card Slots)"
,81% off,₹549,"2,999",https://www.flipkart.com/hidelink-men-casual-black-genuine-leather-wallet/p/itmf3zdgxrb4s4vg?pid=WCWEXEFNUMNYWNG5&lid=LSTWCWEXEFNUMNYWNG5ZRV2C1&marketplace=FLIPKART&srno=b_4_144&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_WoKGH%2F%2BpD4G9tvRPUJ8VwAdHhlCDLETuW52IFT%2BWxtO9nQvkXS6QdIh7sDoHZ780zwuIGtgYTUCqQ3kjrntRLw%3D%3D,"Men Casual Black Genuine Leather Wallet,  (5 Card Slots)"
,70% off,"₹1,229","4,200",https://www.flipkart.com/louis-stitch-men-brown-genuine-leather-wallet/p/itmf3zeu7fbucp2q?pid=WCWEZGHEBGYKMUGG&lid=LSTWCWEZGHEBGYKMUGGOYATBJ&marketplace=FLIPKART&srno=b_4_140&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_WoKGH%2F%2BpD4G9tvRPUJ8VwAdHhlCDLETuW52IFT%2BWxtP%2FWQ5xKQD%2Bykijhs5p3sSop7O%2Bpy0kYgDFbGde8QKHvQ%3D%3D,"Men Brown Genuine Leather Wallet,  (9 Card Slots)"
,82% off,₹179,999,https://www.flipkart.com/samtroh-men-brown-artificial-leather-wallet/p/itmf5rk2cnwc6sfs?pid=WCWF5R7CXSYHM9WC&lid=LSTWCWF5R7CXSYHM9WCB8G4LP&marketplace=FLIPKART&srno=b_4_142&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=95639241-7ff9-4601-9458-7a6d65ff6a5b.WCWF5R7CXSYHM9WC.SEARCH,"Men Brown Artificial Leather Wallet,  (5 Card Slots)"
,84% off,₹180,"1,195",https://www.flipkart.com/tnw-men-brown-artificial-leather-wallet/p/itmf3xphqfgaghzf?pid=WCWF3XM4YFHVEYQB&lid=LSTWCWF3XM4YFHVEYQB8YA5W5&marketplace=FLIPKART&srno=b_4_141&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=a9d3c128-7a7d-4d36-89a5-2fbfd63728cb.WCWF3XM4YFHVEYQB.SEARCH,"Men Brown Artificial Leather Wallet,  (3 Card Slots)"
,74% off,₹314,"1,250",https://www.flipkart.com/dezire-crafts-men-formal-multicolor-artificial-leather-wallet/p/itmf3zexhzfhbtes?pid=WCWEX35YSSRETDEK&lid=LSTWCWEX35YSSRETDEKROMGEN&marketplace=FLIPKART&srno=b_4_143&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=2b77b0f4-4171-47db-a817-660a292d4312.WCWEX35YSSRETDEK.SEARCH,"Men Formal Multicolor Artificial Leather Wallet,  (7 Card Slots)"
,82% off,₹179,999,https://www.flipkart.com/samtroh-men-casual-blue-artificial-leather-wallet/p/itmfa2yrmhebgwhq?pid=WCWFAFZAHNHZKTFU&lid=LSTWCWFAFZAHNHZKTFUAKNG4L&marketplace=FLIPKART&srno=b_4_139&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=cdb65a2d-a7d2-4f5d-8094-60f26bece411.WCWFAFZAHNHZKTFU.SEARCH,"Men Casual Blue Artificial Leather Wallet,  (3 Card Slots)"
,75% off,₹199,799,https://www.flipkart.com/wenzest-boys-tan-artificial-leather-wallet/p/itmf3zf2rpz9fzhn?pid=WCWFYN3JUJCYF9TH&lid=LSTWCWFYN3JUJCYF9THFZ5RNC&marketplace=FLIPKART&srno=b_4_138&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=3336755e-f087-4523-819e-c1294ae617c1.WCWFYN3JUJCYF9TH.SEARCH,"Boys Tan Artificial Leather Wallet,  (6 Card Slots)"
,77% off,₹219,995,https://www.flipkart.com/sa-enterprises-men-tan-artificial-leather-wallet/p/itmf3zeczeeg7ew9?pid=WCWEZ7HZUJKTRERW&lid=LSTWCWEZ7HZUJKTRERWTRQJG9&marketplace=FLIPKART&srno=b_4_137&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=1d075345-610b-485c-b03a-9e2457650142.WCWEZ7HZUJKTRERW.SEARCH,"Men Tan Artificial Leather Wallet,  (6 Card Slots)"
,73% off,₹313,"1,199",https://www.flipkart.com/dezire-crafts-men-tan-artificial-leather-wallet/p/itmfcghypwvrhhkf?pid=WCWEZUFFZBGJFDPR&lid=LSTWCWEZUFFZBGJFDPRGX4ICR&marketplace=FLIPKART&srno=b_4_136&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=fed5d403-9aab-409c-97b0-2fb0fe6e5be4.WCWEZUFFZBGJFDPR.SEARCH,"Men Tan Artificial Leather Wallet,  (6 Card Slots)"
,75% off,₹315,"1,299",https://www.flipkart.com/dezire-crafts-men-beige-artificial-leather-wallet/p/itmfcghypwvrhhkf?pid=WCWFC8FAEBKHTHSB&lid=LSTWCWFC8FAEBKHTHSBFIXS5L&marketplace=FLIPKART&srno=b_4_135&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=41271142-7ed8-464f-a708-0a6d134df6df.WCWFC8FAEBKHTHSB.SEARCH,"Men Beige Artificial Leather Wallet,  (6 Card Slots)"
,75% off,₹449,"1,799",https://www.flipkart.com/krosshorn-men-brown-genuine-leather-wallet/p/itmfgahaqmzhygmd?pid=WCWFGA8URYZBJMH7&lid=LSTWCWFGA8URYZBJMH7G7OO4D&marketplace=FLIPKART&srno=b_4_134&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_WoKGH%2F%2BpD4G9tvRPUJ8VwAdHhlCDLETuW52IFT%2BWxtOimjR86u8XdslooJt8WJKM2JxSHLGuI5PIjvwrgZhcKw%3D%3D,"Men Brown Genuine Leather Wallet,  (5 Card Slots)"
,75% off,₹316,"1,299",https://www.flipkart.com/dezire-crafts-men-brown-artificial-leather-wallet/p/itmfcghypwvrhhkf?pid=WCWFC8FAPUJFUCMM&lid=LSTWCWFC8FAPUJFUCMM7Q0FDN&marketplace=FLIPKART&srno=b_4_132&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f8241c3e-3e77-4651-a53b-81b571505c85.WCWFC8FAPUJFUCMM.SEARCH,"Men Brown Artificial Leather Wallet,  (6 Card Slots)"
,81% off,₹223,"1,199",https://www.flipkart.com/pocket-bazar-men-beige-artificial-leather-wallet/p/itmf3zex6avhh2d9?pid=WCWFDR9Y6F4VTY9Q&lid=LSTWCWFDR9Y6F4VTY9QKRZW5J&marketplace=FLIPKART&srno=b_4_131&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=276b6237-3bde-4534-a6c5-28454b7f5fad.WCWFDR9Y6F4VTY9Q.SEARCH,"Men Beige Artificial Leather Wallet,  (5 Card Slots)"
,72% off,₹331,"1,200",https://www.flipkart.com/fashius-men-blue-genuine-leather-wallet/p/itmfcw9yjg7ddcsr?pid=WCWFCVFFN8TJVKY4&lid=LSTWCWFCVFFN8TJVKY4KPZ4PG&marketplace=FLIPKART&srno=b_4_130&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_WoKGH%2F%2BpD4G9tvRPUJ8VwAdHhlCDLETuW52IFT%2BWxtPTclga4uSp1fhmRSGkr0R0zz2NBSx1b%2FFxaaNHLLhgiQ%3D%3D,"Men Blue Genuine Leather Wallet,  (10 Card Slots)"
,75% off,₹312,"1,299",https://www.flipkart.com/dezire-crafts-men-casual-black-artificial-leather-wallet/p/itmfcghypwvrhhkf?pid=WCWFC8FAEKB7ZCFV&lid=LSTWCWFC8FAEKB7ZCFVRZNQHJ&marketplace=FLIPKART&srno=b_4_133&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=22f67a12-fbc9-42f0-88ce-5f9ef5cacdf1.WCWFC8FAEKB7ZCFV.SEARCH,"Men Casual Black Artificial Leather Wallet,  (6 Card Slots)"
,64% off,₹350,999,https://www.flipkart.com/elios-women-beige-artificial-leather-wallet/p/itmfgfb7raefqfym?pid=WCWFGF5FXRPYGGND&lid=LSTWCWFGF5FXRPYGGND2FA9LN&marketplace=FLIPKART&srno=b_4_129&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=49387e88-6624-4b11-bbd8-c1ae2f708afe.WCWFGF5FXRPYGGND.SEARCH,"Women Beige Artificial Leather Wallet,  (8 Card Slots)"
,82% off,₹179,999,https://www.flipkart.com/samtroh-men-black-artificial-leather-wallet/p/itmfc4uag6rv9ztx?pid=WCWFC32M9WKAYNZQ&lid=LSTWCWFC32M9WKAYNZQH60I7T&marketplace=FLIPKART&srno=b_4_128&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=e436ded4-e937-459f-a6d7-10f37e32c543.WCWFC32M9WKAYNZQ.SEARCH,"Men Black Artificial Leather Wallet,  (5 Card Slots)"
,81% off,₹243,"1,295",https://www.flipkart.com/pocket-bazar-men-brown-artificial-leather-wallet/p/itmf755ryuamgy84?pid=WCWF7DQJP2GSZ3WH&lid=LSTWCWF7DQJP2GSZ3WHB2IPZ7&marketplace=FLIPKART&srno=b_4_126&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=e02ee968-c325-4fd2-a3d7-b492e918915e.WCWF7DQJP2GSZ3WH.SEARCH,"Men Brown Artificial Leather Wallet,  (3 Card Slots)"
,75% off,₹314,"1,299",https://www.flipkart.com/dezire-crafts-men-casual-tan-artificial-leather-wallet/p/itmf3zfyawwzhabn?pid=WCWEZTXFQTNHWTKU&lid=LSTWCWEZTXFQTNHWTKUHTLG0S&marketplace=FLIPKART&srno=b_4_125&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=a942a817-5be6-48cb-bee9-054efe0dc2ae.WCWEZTXFQTNHWTKU.SEARCH,"Men Casual Tan Artificial Leather Wallet,  (6 Card Slots)"
,83% off,₹169,999,https://www.flipkart.com/samtroh-men-formal-brown-artificial-leather-money-clip/p/itmf3zeyzushd6p8?pid=WCWF2YFPJW2GVDYD&lid=LSTWCWF2YFPJW2GVDYD6LPMHL&marketplace=FLIPKART&srno=b_4_127&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=acfb3cfd-189d-4aed-9ffc-a57b291a3128.WCWF2YFPJW2GVDYD.SEARCH,"Men Formal Brown Artificial Leather Money Clip,  (6 Card Slots)"
,74% off,₹519,"1,999",https://www.flipkart.com/hidelink-men-casual-brown-genuine-leather-wallet/p/itmfbvhyarjs44xj?pid=WCWFBV9ARTJFHHY8&lid=LSTWCWFBV9ARTJFHHY82YDNEN&marketplace=FLIPKART&srno=b_4_124&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_WoKGH%2F%2BpD4G9tvRPUJ8VwAdHhlCDLETuW52IFT%2BWxtPr4F2hILemNhvcDjvuAK6RYU0IXjgnw0u5ji%2Bcwy9nfw%3D%3D,"Men Casual Brown Genuine Leather Wallet,  (7 Card Slots)"
,78% off,₹279,"1,295",https://www.flipkart.com/tnw-men-beige-artificial-leather-card-holder/p/itmf3zdjc6t8nx64?pid=WCWFDYPVMVTAGRND&lid=LSTWCWFDYPVMVTAGRNDWO8SF8&marketplace=FLIPKART&srno=b_4_151&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=074c584e-3a5a-420e-9316-35785f6cce93.WCWFDYPVMVTAGRND.SEARCH,"Men Beige Artificial Leather Card Holder,  (8 Card Slots)"
,64% off,₹355,999,https://www.flipkart.com/elios-women-grey-artificial-leather-wallet/p/itmfgfb7gecz6ykm?pid=WCWFGF5FZ9ZPPGG4&lid=LSTWCWFGF5FZ9ZPPGG4DCZ9DC&marketplace=FLIPKART&srno=b_4_123&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=83d2b185-7fd1-498c-8d38-7147d91b5a91.WCWFGF5FZ9ZPPGG4.SEARCH,"Women Grey Artificial Leather Wallet,  (8 Card Slots)"
,71% off,₹831,"2,890",https://www.flipkart.com/lavie-women-casual-red-artificial-leather-wallet/p/itmf7zteduz9qnhr?pid=WCWF7ZTEHNGHK5YU&lid=LSTWCWF7ZTEHNGHK5YUQMFU39&marketplace=FLIPKART&srno=b_4_121&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=34201f69-7485-49c4-8d67-b698be695c09.WCWF7ZTEHNGHK5YU.SEARCH,"Women Casual Red Artificial Leather Wallet,  (11 Card Slots)"
,76% off,₹299,"1,295",https://www.flipkart.com/izcorpindia-men-brown-artificial-leather-wallet/p/itmf3zecb4fsz7vn?pid=WCWEZYFT2FRRPCY4&lid=LSTWCWEZYFT2FRRPCY4BDZ2XB&marketplace=FLIPKART&srno=b_10_396&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=cc89ecd4-9ae6-45cd-8365-1e02e3aefbec.WCWEZYFT2FRRPCY4.SEARCH,"Men Brown Artificial Leather Wallet,  (3 Card Slots)"
,70% off,₹389,"1,299",https://www.flipkart.com/newport-men-tan-genuine-leather-wallet/p/itmf3zf28vfnyrcg?pid=WCWF3QX9TVWF5HUV&lid=LSTWCWF3QX9TVWF5HUV8FB3B0&marketplace=FLIPKART&srno=b_10_395&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=a4b2a25e-2fcb-45d6-a4d2-d4cc9dfc97ac.WCWF3QX9TVWF5HUV.SEARCH,"Men Tan Genuine Leather Wallet,  (4 Card Slots)"
,75% off,₹314,"1,299",https://www.flipkart.com/dezire-crafts-men-casual-multicolor-artificial-leather-wallet/p/itmf72f4g3fgpshj?pid=WCWF72F4GQT6H3RH&lid=LSTWCWF72F4GQT6H3RHBG8LKA&marketplace=FLIPKART&srno=b_10_397&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=08177307-81c3-4874-9476-cc07583c2ecd.WCWF72F4GQT6H3RH.SEARCH,"Men Casual Multicolor Artificial Leather Wallet,  (8 Card Slots)"
,71% off,₹773,"2,690",https://www.flipkart.com/lavie-women-green-artificial-leather-wallet/p/itmf7zte57nbkkqc?pid=WCWF7ZTETEVXBUKS&lid=LSTWCWF7ZTETEVXBUKSKDJ58G&marketplace=FLIPKART&srno=b_10_393&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=0b50b51f-40d1-4b27-a4c0-a590e1c659dd.WCWF7ZTETEVXBUKS.SEARCH,"Women Green Artificial Leather Wallet,  (12 Card Slots)"
,66% off,₹498,"1,499",https://www.flipkart.com/ox-men-black-genuine-leather-wallet/p/itmfeqndr8vjgkxd?pid=WCWFEQGKRBGJHFBV&lid=LSTWCWFEQGKRBGJHFBVOHGI6F&marketplace=FLIPKART&srno=b_10_394&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_g%2B%2Fiuh6n7ah%2BR5Ivmdk%2FEfks5lO1bNu3PGogN%2FPpW18g36MyQlecfYD7bfa2DEMBfi2B5pJhpj3ZgjzrnNl2VQ%3D%3D,"Men Black Genuine Leather Wallet,  (6 Card Slots)"
,74% off,₹303,"1,199",https://www.flipkart.com/dezire-crafts-men-brown-artificial-leather-wallet/p/itmffmy3y8gexg2a?pid=WCWFFJNHPBYXESKZ&lid=LSTWCWFFJNHPBYXESKZQH5DK5&marketplace=FLIPKART&srno=b_10_392&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=60887945-3ce6-419e-bae6-64182eca98c1.WCWFFJNHPBYXESKZ.SEARCH,"Men Brown Artificial Leather Wallet,  (13 Card Slots)"
,80% off,₹199,999,https://www.flipkart.com/samtroh-men-casual-tan-brown-artificial-leather-card-holder/p/itmf6uhx8rd35gz9?pid=WCWF6UG2HYXFYVZT&lid=LSTWCWF6UG2HYXFYVZT7YPCVS&marketplace=FLIPKART&srno=b_4_122&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=0f6b5d9b-1015-4814-964b-41ba6f1c089b.WCWF6UG2HYXFYVZT.SEARCH,"Men Casual Tan, Brown Artificial Leather Card Holder,  (5 Card Slots)"
,77% off,₹265,"1,199",https://www.flipkart.com/dezire-crafts-men-multicolor-artificial-leather-wallet/p/itmfdxpdyggrzzv8?pid=WCWFDXFD7ZENKNXV&lid=LSTWCWFDXFD7ZENKNXVA99IEH&marketplace=FLIPKART&srno=b_10_391&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f3a0c6c8-3c68-49ae-912a-522f468f3b18.WCWFDXFD7ZENKNXV.SEARCH,"Men Multicolor Artificial Leather Wallet,  (8 Card Slots)"
,66% off,₹498,"1,499",https://www.flipkart.com/ox-men-black-genuine-leather-wallet/p/itmfeqe5kxfvakwf?pid=WCWFEQAZBADDZZJM&lid=LSTWCWFEQAZBADDZZJMYEKBP8&marketplace=FLIPKART&srno=b_10_390&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_g%2B%2Fiuh6n7ah%2BR5Ivmdk%2FEfks5lO1bNu3PGogN%2FPpW19IKDDhUpJ84r6RBzBl2VkwUJk7Rcy2R%2FhCBz4l68eKqg%3D%3D,"Men Black Genuine Leather Wallet,  (8 Card Slots)"
,80% off,₹248,"1,299",https://www.flipkart.com/cost-men-tan-fabric-wallet/p/itmff7d9ezh5t8fb?pid=WCWFEY3Q436RFZZX&lid=LSTWCWFEY3Q436RFZZXWYWXT5&marketplace=FLIPKART&srno=b_10_389&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=af746d3d-5d50-48f4-aa8b-48777e5cd36c.WCWFEY3Q436RFZZX.SEARCH,"Men Tan Fabric Wallet,  (5 Card Slots)"
,65% off,₹417,"1,199",https://www.flipkart.com/skydove-men-brown-genuine-leather-wallet/p/itmfdanhayv9qxsk?pid=WCWFDAC4B2YXNSEF&lid=LSTWCWFDAC4B2YXNSEFHWEGAG&marketplace=FLIPKART&srno=b_10_386&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=d9ccdde9-2414-4887-b420-82490289478a.WCWFDAC4B2YXNSEF.SEARCH,"Men Brown Genuine Leather Wallet,  (9 Card Slots)"
,82% off,₹179,999,https://www.flipkart.com/samtroh-men-brown-artificial-leather-wallet/p/itmf5rk2cetbfz3z?pid=WCWF5R7CZVYP9CWE&lid=LSTWCWF5R7CZVYP9CWEI3ERF5&marketplace=FLIPKART&srno=b_10_387&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=5c8eae31-255a-4f79-bd86-e6ccabb8b60a.WCWF5R7CZVYP9CWE.SEARCH,"Men Brown Artificial Leather Wallet,  (5 Card Slots)"
,80% off,₹197,999,https://www.flipkart.com/samtroh-men-black-artificial-leather-wallet/p/itmfb96gt5xjjx6n?pid=WCWFB9YFFJDHKPQT&lid=LSTWCWFB9YFFJDHKPQTJOKYUV&marketplace=FLIPKART&srno=b_10_385&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=32c368b9-5186-42ca-a4b3-35ef1b872b81.WCWFB9YFFJDHKPQT.SEARCH,"Men Black Artificial Leather Wallet,  (5 Card Slots)"
,82% off,₹175,999,https://www.flipkart.com/wildedge-boys-black-artificial-leather-money-clip/p/itmf44p4sawb99nx?pid=WCWF44HEXEHUVHZD&lid=LSTWCWF44HEXEHUVHZDHUDFCE&marketplace=FLIPKART&srno=b_10_383&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=146c52d8-81db-4da6-bc59-dec226265cb8.WCWF44HEXEHUVHZD.SEARCH,"Boys Black Artificial Leather Money Clip,  (2 Card Slots)"
,63% off,₹480,"1,299",https://www.flipkart.com/metronaut-men-blue-genuine-leather-wallet/p/itmf6jsfyrhxmurz?pid=WCWF6JSFQMHJBZD3&lid=LSTWCWF6JSFQMHJBZD3EXLJFZ&marketplace=FLIPKART&srno=b_10_382&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=3c7a34fe-a629-4124-85c4-0ed16b7640ac.WCWF6JSFQMHJBZD3.SEARCH,"Men Blue Genuine Leather Wallet,  (5 Card Slots)"
,81% off,₹549,"2,999",https://www.flipkart.com/hidelink-men-casual-black-genuine-leather-wallet/p/itmf3zdgxrb4s4vg?pid=WCWEXEFNUMNYWNG5&lid=LSTWCWEXEFNUMNYWNG5ZRV2C1&marketplace=FLIPKART&srno=b_10_384&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_g%2B%2Fiuh6n7ah%2BR5Ivmdk%2FEfks5lO1bNu3PGogN%2FPpW19%2Fgriy1mSF90O%2Fmh5449EgzwuIGtgYTUCqQ3kjrntRLw%3D%3D,"Men Casual Black Genuine Leather Wallet,  (5 Card Slots)"
,76% off,₹311,"1,299",https://www.flipkart.com/dezire-crafts-men-formal-black-tan-artificial-leather-wallet/p/itmf3zexhtaf6ubz?pid=WCWEZUQQ8HPHBHUH&lid=LSTWCWEZUQQ8HPHBHUH1YWWAZ&marketplace=FLIPKART&srno=b_10_381&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=25e73e60-b849-4633-9961-bdccadcbe11b.WCWEZUQQ8HPHBHUH.SEARCH,"Men Formal Black, Tan Artificial Leather Wallet,  (7 Card Slots)"
,80% off,₹398,"1,999",https://www.flipkart.com/mark-keith-women-grey-artificial-leather-wallet/p/itmf684phyjyhjwy?pid=WCWF67XAECKKUBHT&lid=LSTWCWF67XAECKKUBHTFAPFQD&marketplace=FLIPKART&srno=b_10_379&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=97d94093-b1ca-4494-bcb9-2750e789c97b.WCWF67XAECKKUBHT.SEARCH,"Women Grey Artificial Leather Wallet,  (10 Card Slots)"
